Entity,Code,Year,Number of executions (Amnesty International),Deaths - Meningitis - Sex: Both - Age: All Ages (Number),Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),"Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",Deaths - Malaria - Sex: Both - Age: All Ages (Number),Deaths - Drowning - Sex: Both - Age: All Ages (Number),Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),Deaths - Road injuries - Sex: Both - Age: All Ages (Number),Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),Deaths - Self-harm - Sex: Both - Age: All Ages (Number),Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),Deaths - Poisonings - Sex: Both - Age: All Ages (Number),Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),Terrorism (deaths),Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number)
Nordic Region,,2011,,105.0,67432.0,320.0,0.0,320.0,323.0,94.0,1111.0,245.0,1280.0,8.0,7653.0,383.0,2119.0,17.0,1523.0,235.0,268.0,3768.0,82.0,4506.0,81.0,204.0,,89146.0,3962.0,12702.0,3759.0,9984.0,9.0,12787.0,2744.0
Nordic Region,,2012,,101.0,67918.0,313.0,0.0,310.0,281.0,92.0,1104.0,233.0,1219.0,9.0,7674.0,390.0,2067.0,8.0,1561.0,231.0,282.0,3708.0,6.0,4455.0,81.0,216.0,,88330.0,4150.0,12906.0,3731.0,9893.0,9.0,13010.0,2797.0
Nordic Region,,2013,,99.0,68406.0,304.0,0.0,310.0,297.0,77.0,1117.0,220.0,1178.0,10.0,7656.0,382.0,2016.0,20.0,1582.0,224.0,294.0,3677.0,2.0,4411.0,81.0,229.0,,87235.0,4294.0,13062.0,3706.0,9814.0,9.0,13222.0,2835.0
Nordic Region,,2014,,95.0,68661.0,297.0,0.0,308.0,301.0,66.0,1126.0,209.0,1144.0,11.0,7530.0,379.0,1977.0,8.0,1563.0,215.0,304.0,3596.0,1.0,4349.0,80.0,239.0,,85924.0,4386.0,13094.0,3644.0,9698.0,9.0,13401.0,2860.0
Nordic Region,,2015,,96.0,69185.0,292.0,0.0,297.0,295.0,75.0,1135.0,204.0,1115.0,7.0,7690.0,374.0,1962.0,7.0,1574.0,207.0,316.0,3531.0,8.0,4391.0,79.0,251.0,,85787.0,4523.0,13304.0,3588.0,9657.0,8.0,13675.0,2905.0
Nordic Region,,2016,,98.0,70103.0,291.0,0.0,294.0,288.0,74.0,1159.0,202.0,1112.0,8.0,7857.0,371.0,1951.0,3.0,1589.0,212.0,332.0,3527.0,3.0,4498.0,78.0,264.0,,86772.0,4604.0,13576.0,3608.0,9774.0,9.0,13980.0,2968.0
Nordic Region,,2017,,100.0,70919.0,290.0,0.0,290.0,296.0,70.0,1181.0,202.0,1110.0,8.0,8044.0,357.0,1971.0,3.0,1589.0,208.0,339.0,3522.0,5.0,4571.0,78.0,270.0,,87596.0,4658.0,13768.0,3593.0,9841.0,9.0,14210.0,3015.0
Nordic Region,,2018,,99.0,71966.0,291.0,0.0,288.0,287.0,68.0,1206.0,206.0,1133.0,8.0,8140.0,342.0,1988.0,0.0,1549.0,207.0,329.0,3523.0,0.0,4643.0,76.0,261.0,,89298.0,4645.0,13887.0,3575.0,9929.0,9.0,14357.0,3074.0
Nordic Region,,2019,,99.0,72949.0,291.0,0.0,287.0,285.0,66.0,1229.0,209.0,1144.0,8.0,8245.0,333.0,2005.0,0.0,1520.0,207.0,324.0,3542.0,0.0,4696.0,75.0,256.0,,90371.0,4655.0,14007.0,3562.0,9995.0,9.0,14413.0,3129.0
North Africa and Middle East,,1990,,17494.0,181290.0,13484.0,11946.0,16225.0,9710.0,719.0,2064.0,29180.0,130429.0,17779.0,197703.0,294511.0,891.0,40175.0,115124.0,750.0,16668.0,16970.0,13369.0,40195.0,5999.0,15916.0,,727108.0,52596.0,78174.0,68422.0,92822.0,15967.0,24173.0,6006.0
North Africa and Middle East,,1991,,16584.0,185559.0,13277.0,12575.0,15880.0,10100.0,922.0,2187.0,28602.0,129541.0,17633.0,190397.0,287184.0,914.0,1817.0,109969.0,685.0,16063.0,17301.0,13055.0,40973.0,5882.0,15321.0,,740286.0,53515.0,78991.0,68592.0,92934.0,15741.0,24993.0,6159.0
North Africa and Middle East,,1992,,16456.0,190159.0,13289.0,11895.0,15807.0,10905.0,1150.0,2337.0,28411.0,130957.0,17788.0,186406.0,281492.0,942.0,2195.0,106053.0,628.0,15852.0,17815.0,13321.0,41741.0,5859.0,15115.0,,755979.0,54399.0,79956.0,69035.0,93481.0,15647.0,25874.0,6340.0
North Africa and Middle East,,1993,,16202.0,195356.0,13374.0,12056.0,15897.0,14094.0,1418.0,2514.0,28471.0,132757.0,17867.0,183680.0,275769.0,972.0,1292.0,103455.0,615.0,15827.0,18410.0,11472.0,42874.0,5839.0,15091.0,,776295.0,55706.0,81627.0,70157.0,94792.0,15690.0,26807.0,6585.0
North Africa and Middle East,,1994,,16058.0,199836.0,13442.0,11378.0,15918.0,11378.0,1711.0,2692.0,28415.0,133918.0,17693.0,179720.0,268908.0,998.0,1063.0,99623.0,616.0,15635.0,18960.0,20816.0,43914.0,5836.0,14900.0,,795090.0,57001.0,83266.0,71164.0,95995.0,15695.0,27768.0,6818.0
North Africa and Middle East,,1995,,15781.0,203810.0,13423.0,11653.0,15798.0,11617.0,2045.0,2889.0,27964.0,134181.0,17477.0,174369.0,262469.0,1020.0,1448.0,97856.0,645.0,15279.0,19344.0,15349.0,44693.0,5780.0,14550.0,,808678.0,58087.0,84302.0,71316.0,96214.0,15556.0,28729.0,7026.0
North Africa and Middle East,,1996,,15440.0,207361.0,13424.0,11925.0,15674.0,11854.0,2406.0,3124.0,27271.0,134429.0,17382.0,167272.0,254792.0,1041.0,680.0,94452.0,628.0,14892.0,19706.0,14603.0,45848.0,5707.0,14178.0,,820634.0,59310.0,84973.0,71887.0,96792.0,15399.0,29700.0,7218.0
North Africa and Middle East,,1997,,15204.0,211970.0,13828.0,11657.0,15588.0,12470.0,2797.0,3369.0,26776.0,135581.0,17278.0,162774.0,248563.0,1065.0,3056.0,91982.0,604.0,14500.0,20068.0,20309.0,47340.0,5668.0,13790.0,,839672.0,60841.0,86560.0,73173.0,98347.0,15258.0,30794.0,7516.0
North Africa and Middle East,,1998,,15186.0,215367.0,13486.0,12204.0,15411.0,12220.0,3214.0,3630.0,26057.0,135377.0,16969.0,157125.0,241426.0,1080.0,7752.0,91463.0,601.0,13970.0,20300.0,25340.0,48491.0,5591.0,13269.0,,854325.0,62105.0,87632.0,74230.0,99589.0,14961.0,31904.0,7781.0
North Africa and Middle East,,1999,,15678.0,218252.0,13476.0,11400.0,15206.0,12392.0,3644.0,3901.0,25431.0,136101.0,16726.0,151359.0,233453.0,1098.0,18240.0,88535.0,596.0,13358.0,20709.0,10446.0,49394.0,5532.0,12671.0,,864342.0,63047.0,87828.0,75204.0,100657.0,14647.0,32983.0,7917.0
North Africa and Middle East,,2000,,14349.0,219861.0,13220.0,10670.0,14715.0,12520.0,4088.0,4219.0,24312.0,135340.0,16192.0,144566.0,225585.0,1105.0,84.0,85569.0,594.0,12852.0,20753.0,14446.0,49726.0,5416.0,12181.0,,862132.0,63492.0,87039.0,75054.0,100420.0,14081.0,34223.0,8019.0
North Africa and Middle East,,2001,,13683.0,226648.0,13005.0,10593.0,14212.0,12297.0,4544.0,4542.0,23581.0,136126.0,15807.0,139799.0,219361.0,1125.0,1654.0,82286.0,927.0,12263.0,20984.0,14817.0,51532.0,5291.0,11576.0,,884702.0,65608.0,89477.0,77519.0,103510.0,13563.0,35799.0,8485.0
North Africa and Middle East,,2002,,13295.0,233436.0,12861.0,11675.0,13701.0,12897.0,5007.0,4848.0,22785.0,136841.0,15652.0,135441.0,213964.0,1138.0,2015.0,79581.0,568.0,11580.0,21068.0,14124.0,53629.0,5204.0,10881.0,,909931.0,67841.0,92188.0,79777.0,106342.0,12877.0,37450.0,9027.0
North Africa and Middle East,,2003,,12917.0,240229.0,12600.0,10461.0,13507.0,13483.0,5470.0,5164.0,22494.0,137897.0,15444.0,134490.0,209158.0,1143.0,29622.0,77556.0,613.0,11222.0,21326.0,29040.0,55570.0,5128.0,10514.0,,930143.0,69721.0,95061.0,82330.0,109686.0,12087.0,38932.0,9423.0
North Africa and Middle East,,2004,,12669.0,247161.0,12185.0,8314.0,13180.0,14070.0,5877.0,5510.0,21982.0,138011.0,15247.0,131108.0,203935.0,1146.0,1475.0,74336.0,589.0,10684.0,21527.0,35185.0,57710.0,5143.0,9990.0,,939269.0,71108.0,96666.0,83297.0,111141.0,11359.0,40295.0,9698.0
North Africa and Middle East,,2005,,12315.0,254974.0,12076.0,8032.0,12877.0,14616.0,6254.0,5784.0,21379.0,138480.0,15220.0,127757.0,199174.0,1158.0,1512.0,71633.0,606.0,10214.0,21646.0,31131.0,59749.0,5116.0,9525.0,,946637.0,72187.0,97790.0,83491.0,111591.0,10825.0,41828.0,9958.0
North Africa and Middle East,,2006,,12117.0,264593.0,11751.0,7324.0,12526.0,15093.0,6594.0,6073.0,20802.0,139189.0,14995.0,124888.0,193514.0,1180.0,629.0,68391.0,592.0,9711.0,21810.0,55848.0,62488.0,5080.0,9018.0,,963952.0,74063.0,100068.0,83896.0,112596.0,10268.0,43702.0,10374.0
North Africa and Middle East,,2007,,12013.0,274275.0,11625.0,6870.0,12241.0,16325.0,6915.0,6447.0,20417.0,140716.0,14858.0,122520.0,187703.0,1203.0,766.0,65145.0,593.0,9194.0,22124.0,52254.0,64978.0,5019.0,8496.0,,982251.0,75995.0,102478.0,84660.0,113970.0,9594.0,45643.0,10845.0
North Africa and Middle East,,2008,,10574.0,287015.0,11502.0,5004.0,11905.0,16479.0,7109.0,6739.0,20070.0,142339.0,14794.0,120096.0,182347.0,1234.0,1702.0,62007.0,596.0,8737.0,22534.0,32093.0,68162.0,4946.0,8030.0,,1008031.0,78683.0,105481.0,86613.0,116605.0,8986.0,47645.0,11413.0
North Africa and Middle East,,2009,,10083.0,302097.0,11395.0,5209.0,11612.0,18920.0,7262.0,6876.0,19662.0,143749.0,14645.0,118279.0,177163.0,1266.0,454.0,58268.0,591.0,8187.0,23059.0,26076.0,71633.0,4853.0,7476.0,,1033544.0,81465.0,108237.0,88577.0,118943.0,8449.0,49754.0,11969.0
North Africa and Middle East,,2010,,9863.0,314803.0,11231.0,6697.0,11391.0,18100.0,7604.0,6941.0,19067.0,144670.0,14258.0,116098.0,171294.0,1285.0,639.0,54307.0,585.0,7778.0,23566.0,18843.0,74506.0,4757.0,7066.0,,1051888.0,84154.0,110085.0,90331.0,121071.0,8045.0,51669.0,12474.0
North Africa and Middle East,,2011,,9295.0,326691.0,11039.0,6282.0,11087.0,18578.0,8066.0,6957.0,18386.0,145901.0,13931.0,114517.0,164812.0,1314.0,805.0,50689.0,582.0,7460.0,23987.0,42053.0,76332.0,4688.0,6731.0,,1068250.0,86609.0,112346.0,92049.0,123324.0,7759.0,53613.0,12940.0
North Africa and Middle East,,2012,,8935.0,337760.0,11005.0,6378.0,10900.0,18531.0,8443.0,6929.0,17899.0,146668.0,13589.0,113216.0,158112.0,1345.0,806.0,47178.0,624.0,7157.0,24364.0,87701.0,78330.0,4611.0,6389.0,,1093162.0,89250.0,114418.0,94376.0,126281.0,7528.0,55594.0,13396.0
North Africa and Middle East,,2013,,8524.0,349508.0,10857.0,6050.0,10843.0,19894.0,8701.0,6869.0,17674.0,146052.0,13256.0,113422.0,152445.0,1382.0,431.0,44738.0,580.0,7041.0,24546.0,85080.0,80707.0,4575.0,6216.0,,1121143.0,92112.0,117144.0,95039.0,127767.0,7342.0,57659.0,13986.0
North Africa and Middle East,,2014,,7727.0,361899.0,10781.0,6974.0,10744.0,21205.0,8901.0,6946.0,17433.0,145683.0,12854.0,112813.0,146378.0,1424.0,744.0,42182.0,575.0,6892.0,24738.0,141116.0,84040.0,4547.0,6017.0,,1147354.0,95535.0,119408.0,97243.0,130566.0,7179.0,59634.0,14467.0
North Africa and Middle East,,2015,,7432.0,373663.0,10729.0,6761.0,10511.0,21588.0,9063.0,6980.0,17063.0,145663.0,12551.0,113290.0,140010.0,1465.0,731.0,39843.0,695.0,6696.0,24928.0,129917.0,88009.0,4470.0,5776.0,,1183530.0,99418.0,121335.0,100420.0,134298.0,7052.0,61630.0,14959.0
North Africa and Middle East,,2016,,7104.0,384676.0,10608.0,7487.0,10325.0,20723.0,9157.0,7107.0,16729.0,145801.0,12219.0,111606.0,131250.0,1506.0,415.0,37707.0,645.0,6526.0,25165.0,139222.0,91425.0,4435.0,5569.0,,1210448.0,102649.0,123302.0,102865.0,137306.0,6964.0,63983.0,15451.0
North Africa and Middle East,,2017,,6758.0,396176.0,10563.0,8031.0,10127.0,20548.0,9211.0,7259.0,16366.0,147099.0,11935.0,110110.0,123783.0,1543.0,1165.0,37798.0,563.0,6272.0,25451.0,99827.0,93877.0,4417.0,5317.0,,1235847.0,105159.0,125047.0,104621.0,139627.0,6933.0,66365.0,15852.0
North Africa and Middle East,,2018,,6437.0,407992.0,10537.0,7453.0,9904.0,20132.0,9299.0,7465.0,15851.0,148119.0,11789.0,108339.0,117224.0,1583.0,349.0,33465.0,556.0,6017.0,25720.0,79260.0,97165.0,4399.0,5076.0,,1263828.0,108299.0,126391.0,107044.0,142477.0,6801.0,68480.0,16264.0
North Africa and Middle East,,2019,,6275.0,420812.0,10499.0,7966.0,9709.0,18430.0,9433.0,7639.0,15509.0,148991.0,11505.0,107742.0,111940.0,1617.0,279.0,31310.0,560.0,5877.0,25803.0,48700.0,100879.0,4373.0,4941.0,,1296729.0,111812.0,128513.0,109707.0,145707.0,6738.0,70483.0,16784.0
North America,,1990,,1959.0,593191.0,5782.0,0.0,4778.0,26341.0,28604.0,6306.0,2476.0,53265.0,557.0,79305.0,20566.0,7455.0,256.0,752.0,1603.0,3012.0,38054.0,21.0,51490.0,1510.0,2580.0,8.0,954324.0,35753.0,115428.0,40540.0,85617.0,217.0,79546.0,14445.0
North America,,1991,,1742.0,599911.0,5633.0,0.0,4644.0,27096.0,33377.0,6647.0,2373.0,51985.0,545.0,80429.0,19497.0,7587.0,128.0,817.0,1542.0,3082.0,38155.0,159.0,53606.0,1461.0,2649.0,15.0,952610.0,36696.0,119252.0,40613.0,86126.0,226.0,84925.0,14825.0
North America,,1992,,1680.0,607127.0,5297.0,0.0,4450.0,26305.0,37605.0,7145.0,2250.0,50716.0,536.0,81458.0,18396.0,7778.0,131.0,890.0,1509.0,3181.0,38293.0,79.0,55860.0,1403.0,2744.0,8.0,950189.0,37882.0,123042.0,40839.0,86858.0,236.0,89712.0,15269.0
North America,,1993,,1683.0,623315.0,5513.0,0.0,4458.0,26568.0,41754.0,7880.0,2182.0,51069.0,535.0,84770.0,17851.0,7962.0,260.0,1007.0,1779.0,3393.0,39231.0,72.0,59701.0,1393.0,2930.0,,971665.0,39911.0,129875.0,42058.0,89392.0,247.0,94564.0,16052.0
North America,,1994,,1649.0,631803.0,5193.0,0.0,4375.0,25885.0,46260.0,8513.0,2069.0,51073.0,549.0,86363.0,17057.0,8129.0,311.0,1123.0,1563.0,3570.0,39492.0,45.0,62694.0,1364.0,3092.0,98.0,976814.0,41489.0,134393.0,42689.0,90821.0,257.0,98450.0,16637.0
North America,,1995,,1623.0,642000.0,5077.0,0.0,4341.0,24395.0,46834.0,9138.0,1974.0,51270.0,515.0,88103.0,16161.0,8273.0,147.0,1271.0,2060.0,3798.0,39627.0,192.0,65856.0,1323.0,3303.0,240.0,986663.0,43379.0,139393.0,43472.0,92436.0,272.0,102034.0,17336.0
North America,,1996,,1608.0,643604.0,5337.0,0.0,4218.0,22635.0,34941.0,9838.0,1867.0,51026.0,534.0,88731.0,15572.0,8382.0,285.0,1449.0,1576.0,4019.0,39245.0,43.0,68375.0,1291.0,3508.0,98.0,984957.0,45188.0,143270.0,43733.0,93261.0,279.0,103962.0,17944.0
North America,,1997,,1626.0,644946.0,4842.0,0.0,4161.0,21240.0,20101.0,10854.0,1769.0,50921.0,563.0,89018.0,15429.0,8518.0,274.0,1717.0,1530.0,4268.0,39062.0,32.0,70735.0,1259.0,3740.0,231.0,982373.0,47172.0,147547.0,44167.0,94428.0,289.0,104039.0,18617.0
North America,,1998,,1617.0,651234.0,4735.0,0.0,4178.0,20178.0,16446.0,12055.0,1690.0,50801.0,530.0,89329.0,15580.0,8766.0,331.0,2096.0,1586.0,4563.0,38827.0,199.0,73652.0,1223.0,4014.0,8.0,987199.0,49896.0,153518.0,45001.0,96243.0,303.0,103800.0,19521.0
North America,,1999,,1680.0,660564.0,4691.0,0.0,4089.0,19301.0,17630.0,13756.0,1625.0,51122.0,591.0,86095.0,15709.0,9158.0,280.0,2783.0,1608.0,4926.0,38556.0,53.0,77130.0,1226.0,4362.0,20.0,997791.0,53531.0,161087.0,46072.0,98642.0,338.0,103792.0,20611.0
North America,,2000,,1572.0,666260.0,4630.0,0.0,4054.0,19093.0,16651.0,15481.0,1490.0,51502.0,635.0,83855.0,15756.0,9562.0,156.0,3639.0,1426.0,5079.0,38722.0,41.0,79477.0,1246.0,4514.0,5.0,994343.0,57156.0,165689.0,47399.0,100921.0,316.0,105028.0,21586.0
North America,,2001,,1516.0,670468.0,4794.0,0.0,4041.0,19642.0,15985.0,17488.0,1416.0,51963.0,672.0,82117.0,15581.0,9989.0,174.0,4517.0,1354.0,5065.0,39400.0,4286.0,81660.0,1283.0,4517.0,3021.0,988592.0,60467.0,169513.0,48956.0,103405.0,297.0,107512.0,22530.0
North America,,2002,,1477.0,676110.0,4506.0,0.0,4090.0,19913.0,15955.0,20030.0,1353.0,52522.0,656.0,81641.0,15816.0,10371.0,256.0,5577.0,1536.0,5044.0,40187.0,67.0,83501.0,1348.0,4511.0,4.0,983972.0,63441.0,173147.0,50532.0,105783.0,280.0,110479.0,23477.0
North America,,2003,,1455.0,679660.0,4776.0,0.0,4069.0,19838.0,15586.0,22474.0,1276.0,52396.0,820.0,80483.0,15975.0,10699.0,278.0,6696.0,1316.0,4912.0,40621.0,538.0,84219.0,1390.0,4400.0,2.0,969538.0,66004.0,175749.0,51755.0,107462.0,258.0,113630.0,24225.0
North America,,2004,,1393.0,677646.0,4325.0,0.0,4048.0,19736.0,14883.0,24527.0,1201.0,51612.0,946.0,78222.0,15872.0,11005.0,183.0,7869.0,1297.0,4733.0,40660.0,930.0,83232.0,1402.0,4256.0,0.0,940978.0,68082.0,176108.0,51998.0,107583.0,233.0,116482.0,24659.0
North America,,2005,,1388.0,685608.0,4340.0,0.0,4153.0,20440.0,14347.0,26750.0,1170.0,51721.0,1040.0,78460.0,16156.0,11339.0,3930.0,9134.0,1437.0,4712.0,41809.0,973.0,83792.0,1466.0,4246.0,2.0,936535.0,71853.0,180937.0,53654.0,110200.0,203.0,120175.0,25578.0
North America,,2006,,1373.0,691470.0,4524.0,0.0,4189.0,20832.0,13746.0,28464.0,1132.0,51069.0,1074.0,77101.0,16279.0,11677.0,195.0,10201.0,1570.0,4589.0,42814.0,984.0,82317.0,1511.0,4139.0,8.0,920851.0,74858.0,183027.0,54722.0,111690.0,181.0,122941.0,26136.0
North America,,2007,,1349.0,699040.0,4599.0,0.0,4160.0,20424.0,12900.0,29507.0,1087.0,49403.0,1090.0,76039.0,16310.0,11931.0,258.0,11056.0,1320.0,4566.0,43673.0,1061.0,80729.0,1541.0,4133.0,25.0,906073.0,77918.0,185975.0,55777.0,113120.0,165.0,125604.0,26698.0
North America,,2008,,1321.0,711868.0,4229.0,0.0,4112.0,19847.0,11823.0,30576.0,1055.0,47318.0,1135.0,76222.0,15715.0,12257.0,252.0,11868.0,1303.0,4603.0,44718.0,519.0,79882.0,1562.0,4177.0,23.0,902579.0,81367.0,191260.0,57385.0,115426.0,156.0,128455.0,27451.0
North America,,2009,,1283.0,720101.0,4047.0,0.0,4041.0,19027.0,10922.0,31855.0,1011.0,45225.0,1111.0,75369.0,14765.0,12570.0,139.0,12328.0,1290.0,4591.0,45695.0,534.0,78204.0,1575.0,4187.0,20.0,891858.0,84175.0,193498.0,58858.0,117075.0,149.0,130695.0,27902.0
North America,,2010,,1236.0,724577.0,3793.0,0.0,3971.0,18481.0,9480.0,33227.0,988.0,43436.0,1018.0,75112.0,13935.0,12960.0,188.0,12710.0,1301.0,4675.0,46164.0,595.0,76633.0,1570.0,4286.0,4.0,888406.0,87917.0,196551.0,59914.0,118518.0,141.0,133963.0,28530.0
North America,,2011,,1215.0,737034.0,3992.0,0.0,3951.0,18403.0,8737.0,35572.0,981.0,42832.0,1073.0,76654.0,13675.0,13396.0,847.0,13137.0,1324.0,4837.0,47235.0,489.0,74954.0,1602.0,4445.0,0.0,898547.0,92210.0,201974.0,62111.0,121653.0,135.0,137240.0,29412.0
North America,,2012,,1193.0,747616.0,3694.0,0.0,3936.0,18808.0,8256.0,37887.0,978.0,42398.0,1116.0,77515.0,13529.0,13838.0,241.0,13267.0,1324.0,4996.0,47944.0,327.0,73948.0,1613.0,4605.0,24.0,905427.0,95356.0,206473.0,64018.0,124200.0,132.0,140152.0,30155.0
North America,,2013,,1194.0,759264.0,4114.0,0.0,3894.0,17947.0,7921.0,41075.0,994.0,42161.0,1198.0,79492.0,13476.0,14337.0,222.0,13277.0,1373.0,5226.0,48655.0,170.0,73261.0,1631.0,4842.0,70.0,916366.0,99017.0,211774.0,65987.0,127095.0,130.0,143107.0,30987.0
North America,,2014,,1191.0,771992.0,4091.0,0.0,3914.0,17845.0,7694.0,45374.0,1007.0,42516.0,1215.0,80811.0,13335.0,14834.0,246.0,13229.0,1389.0,5551.0,49709.0,98.0,73604.0,1674.0,5159.0,34.0,929005.0,102653.0,216301.0,67993.0,130127.0,130.0,145553.0,31751.0
North America,,2015,,1205.0,784693.0,4109.0,0.0,4021.0,19362.0,7370.0,51109.0,1032.0,43570.0,1230.0,82790.0,13257.0,15328.0,295.0,13286.0,1424.0,5954.0,51046.0,74.0,74947.0,1724.0,5552.0,63.0,948593.0,106539.0,222235.0,69886.0,133431.0,130.0,148840.0,32705.0
North America,,2016,,1220.0,800351.0,4192.0,0.0,4146.0,20503.0,7706.0,58196.0,1061.0,44802.0,1280.0,83586.0,13038.0,15675.0,252.0,13225.0,1492.0,6259.0,52426.0,59.0,76904.0,1777.0,5848.0,73.0,966019.0,109349.0,226532.0,71500.0,136235.0,131.0,151840.0,33443.0
North America,,2017,,1226.0,812480.0,3872.0,0.0,4065.0,20065.0,7609.0,62830.0,1066.0,44664.0,1128.0,84934.0,12599.0,15506.0,245.0,13009.0,1470.0,6133.0,51575.0,17.0,78856.0,1733.0,5725.0,124.0,974957.0,108650.0,228212.0,71141.0,136492.0,136.0,154685.0,33797.0
North America,,2018,,1231.0,841088.0,3983.0,0.0,3981.0,19291.0,7466.0,65285.0,1100.0,44265.0,1073.0,88104.0,12155.0,15512.0,220.0,13232.0,1562.0,6274.0,50779.0,2.0,82183.0,1695.0,5855.0,,1009549.0,111649.0,236395.0,72174.0,139610.0,141.0,158285.0,35275.0
North America,,2019,,1235.0,867146.0,3919.0,0.0,3905.0,18868.0,7313.0,68243.0,1127.0,43848.0,1015.0,91064.0,11910.0,15406.0,105.0,13470.0,1506.0,6445.0,50050.0,32.0,85163.0,1660.0,6012.0,,1040308.0,114475.0,243391.0,72736.0,142234.0,143.0,161002.0,36342.0
Northern Ireland,,1990,,17.0,3689.0,23.0,0.0,15.0,24.0,11.0,21.0,18.0,186.0,2.0,1382.0,119.0,16.0,2.0,3.0,6.0,5.0,168.0,117.0,90.0,10.0,2.0,,6902.0,131.0,817.0,106.0,421.0,1.0,334.0,99.0
Northern Ireland,,1991,,17.0,3680.0,22.0,0.0,14.0,24.0,13.0,22.0,17.0,181.0,2.0,1371.0,113.0,16.0,1.0,3.0,6.0,5.0,167.0,123.0,88.0,10.0,2.0,,6743.0,128.0,817.0,106.0,423.0,1.0,346.0,100.0
Northern Ireland,,1992,,15.0,3668.0,21.0,0.0,13.0,25.0,13.0,22.0,16.0,168.0,2.0,1363.0,102.0,17.0,0.0,4.0,6.0,4.0,161.0,124.0,85.0,10.0,2.0,,6589.0,122.0,826.0,107.0,425.0,1.0,356.0,100.0
Northern Ireland,,1993,,16.0,3760.0,21.0,0.0,13.0,30.0,15.0,23.0,16.0,167.0,2.0,1442.0,101.0,18.0,0.0,5.0,6.0,4.0,167.0,47.0,89.0,10.0,2.0,,6706.0,127.0,856.0,115.0,449.0,1.0,371.0,104.0
Northern Ireland,,1994,,15.0,3699.0,20.0,0.0,13.0,31.0,17.0,25.0,16.0,161.0,2.0,1432.0,93.0,20.0,1.0,5.0,6.0,4.0,167.0,82.0,89.0,10.0,2.0,,6532.0,126.0,845.0,120.0,455.0,1.0,382.0,104.0
Northern Ireland,,1995,,16.0,3678.0,20.0,0.0,13.0,26.0,18.0,26.0,16.0,157.0,2.0,1491.0,90.0,22.0,0.0,6.0,6.0,4.0,168.0,9.0,93.0,10.0,2.0,,6564.0,127.0,874.0,129.0,476.0,1.0,398.0,108.0
Northern Ireland,,1996,,16.0,3652.0,19.0,0.0,12.0,19.0,14.0,27.0,15.0,147.0,2.0,1493.0,83.0,25.0,0.0,7.0,6.0,4.0,163.0,12.0,95.0,10.0,2.0,,6349.0,126.0,880.0,133.0,485.0,1.0,411.0,110.0
Northern Ireland,,1997,,15.0,3657.0,18.0,0.0,11.0,17.0,10.0,28.0,15.0,144.0,2.0,1499.0,81.0,27.0,0.0,9.0,6.0,4.0,164.0,28.0,102.0,9.0,2.0,,6258.0,127.0,891.0,140.0,498.0,1.0,425.0,112.0
Northern Ireland,,1998,,15.0,3680.0,18.0,0.0,11.0,16.0,7.0,31.0,14.0,140.0,2.0,1508.0,77.0,30.0,1.0,11.0,6.0,4.0,168.0,77.0,107.0,9.0,2.0,,6193.0,130.0,903.0,153.0,524.0,1.0,441.0,116.0
Northern Ireland,,1999,,15.0,3731.0,17.0,0.0,11.0,16.0,7.0,33.0,14.0,141.0,2.0,1533.0,72.0,34.0,0.0,13.0,6.0,4.0,174.0,45.0,120.0,8.0,2.0,,6179.0,135.0,939.0,167.0,555.0,1.0,456.0,122.0
Northern Ireland,,2000,,14.0,3706.0,16.0,0.0,10.0,17.0,7.0,33.0,14.0,138.0,2.0,1441.0,65.0,38.0,0.0,17.0,6.0,4.0,174.0,8.0,127.0,8.0,2.0,,5920.0,140.0,936.0,175.0,573.0,1.0,471.0,124.0
